date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:18	18860/18860	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:33c3b0efcbd30ac3	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound6216.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:18	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:41b9b7eb68a6755d	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound2bc8.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:19	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:7012dcbb46ff020b	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound6c16.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:19	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:6b1c078b3b15b533	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound0ae7.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:20	18860/18860	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:7a08e1511b2deb6	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound3015.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:20	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:7f49ba180fc4c4a8	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFounda309.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:21	18860/18860	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:780c586ac69680a	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound341d.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:21	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:16b837c794a587d4	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound3898.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:21	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:12abb43df47ceac8	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound9e23.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:22	32163/32163	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=50	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/app/pages/recentChangese164.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:23	29488/29488	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/app/pages/recentChangesf13c.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=25)
11:03:23	2432/2432	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Jun%202016%2015:03:26%20GMT	https://sites.google.com/site/saifahmednow/_/rsrc/1465686560000/system/app/images/spinner.gif	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/_/rsrc/1465686560000/system/app/images/spinner.gif	(from https://sites.google.com/site/saifahmednow/_/rsrc/1465686560000/system/app/css/camelot/dashboard.css)
11:03:24	495/495	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Apr%202016%2003:17:22%20GMT	https://www.gstatic.com/images/branding/product/1x/atari_24dp.png	C:/My%20Web%20Sites/my%20site/www.gstatic.com/images/branding/product/1x/atari_24dp.png	(from https://sites.google.com/site/saifahmednow/_/rsrc/1465686560000/system/app/css/camelot/dashboard.css)
11:03:24	597/597	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Apr%202016%2003:17:22%20GMT	https://www.gstatic.com/images/branding/product/1x/sites_24dp.png	C:/My%20Web%20Sites/my%20site/www.gstatic.com/images/branding/product/1x/sites_24dp.png	(from https://sites.google.com/site/saifahmednow/_/rsrc/1465686560000/system/app/css/camelot/dashboard.css)
11:03:24	1575/1575	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jun%202016%2015:03:27%20GMT	http://docs.google.com/images/env.png	C:/My%20Web%20Sites/my%20site/docs.google.com/images/env.95.delayed	(from https://sites.google.com/site/saifahmednow/_/rsrc/1465686560000/system/app/css/camelot/error.css)
11:03:27	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:31bae8684749c179	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFoundb356.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=50)
11:03:27	700/700	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:30%20GMT	https://sites.google.com/site/saifahmednow/resume/Email%20Statement%20of%20I20%20Correction%20-%20Form%20I-20%20Issuance%20Documents%20Needed.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/Email%20Statement%20of%20I20%20Correction%20-%20Form%20I-20%20Issuance%20Documents%20Needed.976fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=50)
11:03:27	589/589	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:30%20GMT	https://sites.google.com/site/saifahmednow/resume/ebasonam2013_submission_63.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/ebasonam2013_submission_63.986fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=50)
11:03:28	569/569	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:31%20GMT	https://sites.google.com/site/saifahmednow/resume/Saif-Ahmed-CV-Jan%202014.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/Saif-Ahmed-CV-Jan%202014.996fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=50)
11:03:28	18860/18860	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:6c48790e827565c	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFoundec99.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=50)
11:03:29	18859/18859	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:159e6953e1bf053a	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFoundcbb2.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=50)
11:03:29	0/-1	---M--	302	error ('')			https://sites.google.com/site/saifahmednow/resume/Resume_SaifAhmed_May2016.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/Resume_SaifAhmed_May2016.9d6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=0)
11:03:29	0/-1	---M--	302	error ('')			https://sites.google.com/site/saifahmednow/resume/Resume_SaifAhmed_(Mar_2016_2pg)_sedaU.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/Resume_SaifAhmed_(Mar_2016_2pg)_sedaU.9e6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=0)
11:03:29	0/-1	---M--	302	error ('')			https://sites.google.com/site/saifahmednow/resume/Saif-Ahmed-FinalTalk-HP-SummerIntern.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/Saif-Ahmed-FinalTalk-HP-SummerIntern.9f6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=0)
11:03:29	0/-1	---M--	302	error ('')			https://sites.google.com/site/saifahmednow/resume/Saif-Ahmed-FinalTalk-HP-SummerIntern.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/Saif-Ahmed-FinalTalk-HP-SummerIntern.a06fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=0)
11:03:29	0/-1	---M--	302	error ('')			https://sites.google.com/site/saifahmednow/resume/Saif-Ahmed-FinalTalk-HP-SummerIntern.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/Saif-Ahmed-FinalTalk-HP-SummerIntern.a16fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=0)
11:03:29	0/-1	---M--	302	error ('')			https://sites.google.com/site/saifahmednow/resume/Poster_Ahmed-Saif_(HP%20Labs%20Summer-2015%20Intern).pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/Poster_Ahmed-Saif_(HP%20Labs%20Summer-2015%20Intern).a26fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=0)
11:03:29	0/-1	---M--	302	error ('')			https://sites.google.com/site/saifahmednow/resume/FinalTalk_Ahmed-Saif_(HP%20Labs%20Summer-2015%20Intern).pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/FinalTalk_Ahmed-Saif_(HP%20Labs%20Summer-2015%20Intern).a36fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=0)
11:03:30	29293/29293	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=75	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/app/pages/recentChanges79ee.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=50)
11:03:30	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:2d1cd253666f7443	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound2c92.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=75)
11:03:31	18860/18860	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:527f7305a4d7ce16	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFounddaba.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=75)
11:03:31	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:17060b761cdfd837	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFoundfd01.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=75)
11:03:32	29589/29589	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=100	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/app/pages/recentChanges1206.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=75)
11:03:33	561/561	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:35%20GMT	https://sites.google.com/site/saifahmednow/resume/10%20ICACCI-2013.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/10%20ICACCI-2013.a86fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=100)
11:03:33	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:6fa05134bd230617	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFoundaed6.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=100)
11:03:33	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:2be25fdafdb28aac	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound0a14.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=100)
11:03:34	570/570	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:37%20GMT	https://sites.google.com/site/saifahmednow/resume/SNS%20Search-Saif%20Ahmed.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/SNS%20Search-Saif%20Ahmed.ab6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=100)
11:03:34	570/570	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:37%20GMT	https://sites.google.com/site/saifahmednow/resume/SNS%20Search_saif_ozchi13.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/SNS%20Search_saif_ozchi13.ac6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=100)
11:03:35	31208/31208	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/app/pages/recentChanges0e37.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=100)
11:03:35	0/-1	---M--	302	error ('')			https://sites.google.com/site/saifahmednow/resume/10%20ICACCI-2013.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/10%20ICACCI-2013.ae6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:36	594/594	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:38%20GMT	https://sites.google.com/site/saifahmednow/resume/8.%20CEC-2013%20Self%20Adaptive.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/8.%20CEC-2013%20Self%20Adaptive.af6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:36	563/563	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:39%20GMT	https://sites.google.com/site/saifahmednow/resume/6.%20ICIEV-2013MEP.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/6.%20ICIEV-2013MEP.b06fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:36	559/559	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:39%20GMT	https://sites.google.com/site/saifahmednow/resume/5.%20UCNC-2013.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/5.%20UCNC-2013.b16fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:37	561/561	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:40%20GMT	https://sites.google.com/site/saifahmednow/resume/4.%20CICSyn-2013.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/4.%20CICSyn-2013.b26fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:37	567/567	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:40%20GMT	https://sites.google.com/site/saifahmednow/resume/7.%20GECCO-2013%20FLEP.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/7.%20GECCO-2013%20FLEP.b36fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:38	567/567	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:40%20GMT	https://sites.google.com/site/saifahmednow/resume/3.%20GECCO-2013%20FTEP.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/3.%20GECCO-2013%20FTEP.b46fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:38	559/559	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:41%20GMT	https://sites.google.com/site/saifahmednow/resume/1.%20IS3E-2012.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/1.%20IS3E-2012.b56fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:38	816/816	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:41%20GMT	https://sites.google.com/site/saifahmednow/resume/10.%20Gmail%20-%20%5BSNeS-2013%5D%20Your%20paper%201569773359%20(MassFeed%20for%20Developing%20Countries_%20Our%20Opinion%2C%20Our%20Voice).pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/10.%20Gmail%20-%20[SNeS-2013]%20Your%20paper%201569773359%20(MassFeed%20for%20Developing%20Countries_%20Our%20Opinion,%20Our%20Voice).b66fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:39	647/647	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:42%20GMT	https://sites.google.com/site/saifahmednow/resume/9.%20Gmail%20-%20ACM_IEEE%20ASONAM%202013%20Notification.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/9.%20Gmail%20-%20ACM_IEEE%20ASONAM%202013%20Notification.b76fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:39	646/646	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:42%20GMT	https://sites.google.com/site/saifahmednow/resume/6.%20Gmail%20-%20ICIEV%202013_%20Paper%20375%20Decision.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/6.%20Gmail%20-%20ICIEV%202013_%20Paper%20375%20Decision.b86fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:40	938/938	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:42%20GMT	https://sites.google.com/site/saifahmednow/resume/4.%20Gmail%20-%20%5BCICSyN2013%5D%20Your%20paper%201569757879%20(SNS%20Search%20in%20Developing%20Countries_%20Linking%20the%20People%20to%20End%20Digital%20Division%20in%20Information%20Retrieval).pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/4.%20Gmail%20-%20[CICSyN2013]%20Your%20paper%201569757879%20(SNS%20Search%20in%20Developing%20Countries_%20Linking%20the%20People%20to%20End%20Digital%20Division%20in%20Information%20Retrieval).b96fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:40	570/570	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:43%20GMT	https://sites.google.com/site/saifahmednow/resume/MassFeed%20-%20ICACCI2013.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/MassFeed%20-%20ICACCI2013.ba6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:40	18860/18860	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:a07e181f6f09765	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound0576.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:41	29406/29406	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=150	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/app/pages/recentChangesbb6e.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=125)
11:03:42	533/533	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:44%20GMT	https://sites.google.com/site/saifahmednow/home/meeeeeee.jpg?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/home/meeeeeee.bd6fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=150)
11:03:43	18860/18860	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:1a1486f85d0debd4	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFoundbfb3.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=150)
11:03:43	1450662/1450662	---M--	200	added ('OK')	image/jpeg	etag:%221370519925135%22	https://4a1ea5ed-a-62cb3a1a-s-sites.googlegroups.com/site/saifahmednow/home/meeeeeee.jpg?attachauth=ANoY7cp-IUkchQaw3mn3gT4sxGWW8ISr9GGzaP7xYbMCzg_tUHCJn7NaG5vKwAvnHjH8eMnNmsAkT5dALgnVu-1MQXYwk8wYA8ZOLhqEnqnSAeNBYi0fT5GTl1nBEGMWs--_k1CJlDkFWe6niQsDPIvffv8Tv4PzbRmL2fG2heEW7evTzgBt1nlS361mK_GuU3gZtPITiYZDYJQjUvLCsSK3Y9pO8Cn8Gw%3D%3D&attredirects=0	C:/My%20Web%20Sites/my%20site/4a1ea5ed-a-62cb3a1a-s-sites.googlegroups.com/site/saifahmednow/home/meeeeeee87d2.jpg	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=150)
11:03:43	18860/18860	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:1a57fd5f54a9b353	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound9704.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=150)
11:03:44	588/588	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:46%20GMT	https://sites.google.com/site/saifahmednow/resume/asonam2013_submission_102.pdf?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/resume/asonam2013_submission_102.c16fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=150)
11:03:44	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:67aeb13bb39411c8	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFound7f62.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=150)
11:03:45	28795/28795	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=175	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/app/pages/recentChanges7880.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=150)
11:03:46	18861/18861	---MCZ	200	added ('OK')	text/html	etag:%221466456211315|#public|0|en|||0%22	https://sites.google.com/site/saifahmednow/system/errors/NodeNotFound?suri=wuid:gx:7eeb28a32766d7c9	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/system/errors/NodeNotFoundc6e2.html	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=175)
11:03:46	527/527	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2022%20Jun%202016%2015:03:49%20GMT	https://sites.google.com/site/saifahmednow/home/me.jpg?attredirects=0	C:/My%20Web%20Sites/my%20site/sites.google.com/site/saifahmednow/home/me.c56fb5.delayed	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=175)
11:03:47	24379/24379	---M--	200	added ('OK')	image/jpeg	etag:%221369126486548%22	https://4a1ea5ed-a-62cb3a1a-s-sites.googlegroups.com/site/saifahmednow/home/me.jpg?attachauth=ANoY7coc8MT-Hi9vQx44DDATivQkZ5SnqEpZBaH_V_DmCp3yxmKWvAIyFLGR5GXOTIbRBDCODC_4eRhkaSE-IdKCBX6abog4gnEEc7tMYmaz35nzpYnp3YB8KquQvymGB-9LDDrgH0u_1E9d3oYXKj7EazOd6ONy_bxn3NzTc-gLXus4FQKCA-cGb2Px5xW3hmgzK2zMiter6ksFGgTWlzqg_bwMYSvf2w%3D%3D&attredirects=0	C:/My%20Web%20Sites/my%20site/4a1ea5ed-a-62cb3a1a-s-sites.googlegroups.com/site/saifahmednow/home/me37c5.jpg	(from https://sites.google.com/site/saifahmednow/system/app/pages/recentChanges?offset=175)
